Country Name,PPP_for_ER,RER,Forex rate,PPP,con_RER,Final_diff,diff_in_ave_RER
Australia,1.364771,85.42290219,1.3597525,0.970813772,1.32006645351143,-0.04470454648857003,0.9354212790497786
Brazil,1.018306,60.4518251,2.92511945,0.348126818,1.01831252639841,6.526398410144907e-06,0.7570751151680704
Bulgaria,0.580243,82.74728819,1.575108917,0.368383699,0.5802444491723441,1.449172344125671e-06,0.9171367482766788
Cameroon,236.018798,102.9391815,527.3380323,0.447566453,236.01881264851042,1.464851041532711e-05,1.0286190761631246
Canada,1.232662,85.44230082,1.301281595,0.947472713,1.2329288031916172,0.00026680319161731525,0.9524452157837464
Chile,321.277791,91.03603085,609.5291667,0.527091023,321.27735202424054,-0.00043897575943674383,0.9417895003166326
China,2.82055,85.84793027,8.276800833,0.34077783,2.8205502272119323,2.2721193237984494e-07,0.8631471301940159
Czechia,14.426047,78.7895931,25.69975,0.561329388,14.426024939253,-2.2060746999841285e-05,0.8912915029707321
Denmark,8.459778,101.4000995,5.991056667,1.41205822,8.459720813123152,-5.7186876848192014e-05,1.028857199958319
Georgia,0.550197,83.25977674,1.91665,0.287039133,0.55015355426445,-4.344573555004061e-05,0.8668953391192477
"Hong Kong SAR, China",5.622665,116.1026989,7.788,0.72196521,5.622665055480001,5.5480001037722104e-08,0.9953001217835566
Hungary,128.381274,94.87536283,202.7458333,0.633213255,128.3813490415804,7.504158040205766e-05,1.019137918314513
Iceland,93.286208,140.0646201,70.19166667,1.329021067,93.28620373227174,-4.2677282579006715e-06,1.1410097752839392
Israel,3.536061,89.86588267,4.481983333,0.788947122,3.536047851422317,-1.3148577683086415e-05,0.9147113891179193
Japan,134.401332,106.0726615,108.1925692,1.242236855,134.40079689737786,-0.0005351026221376287,1.103964701548492
Mexico,6.986186,105.9769973,11.28596667,0.619013468,6.986165368129112,-2.0631870888188075e-05,1.0002902817657169
Morocco,3.802175,106.9813549,8.868016667,0.428752307,3.8021826044907003,7.6044907002525974e-06,1.0343948617623742
New Zealand,1.506279,100.2539342,1.508681271,1.012892101,1.5281313423225404,0.02185234232254052,1.0237848862363226
North Macedonia,19.261623,102.9722558,49.40993333,0.389831912,19.261568781826426,-5.4218173573872264e-05,1.0115882286540745
Norway,9.125599,95.80852682,6.740833333,1.353786346,9.12564812687707,4.91268770712594e-05,0.9915274424577952
Poland,1.830035,87.48391492,3.657641667,0.500337927,1.8300568493756044,2.1849375604343635e-05,0.9002102285479264
Romania,1.268741,82.87202208,3.263656833,0.388741866,1.2687200472440705,-2.0952755929393163e-05,0.8653272292369758
Russian Federation,11.556843,74.30596431,28.81374167,0.401139986,11.558343930111416,0.0015009301114154994,0.863902932022465
Saudi Arabia,0.94015,104.9154179,3.75,0.250706674,0.9401500275000001,2.7500000054914153e-08,0.9871600826313988
Singapore,0.858151,92.03002066,1.690228333,0.507721331,0.8581649789246714,1.3978924671365078e-05,0.923331623105268
South Africa,3.472747,104.6014619,6.4596925,0.537601863,3.4727427224071277,-4.277592872359293e-06,1.149214078099132
Sweden,9.29425,112.1817557,7.348886667,1.264713631,9.294237140429058,-1.285957094232515e-05,1.0720461947832822
Switzerland,1.691797,97.35813482,1.243495833,1.360512264,1.6917913310293962,-5.668970603833756e-06,0.9859255773154213
United Kingdom,0.687835,127.7656841,0.54618,1.259311607,0.68781081351126,-2.418648873991902e-05,1.101260517315899
United States,1.0,112.4007137,1.0,1.0,1.0,0.0,1.0384476114072003
Zambia,1.268074,65.13326791,4.778875386,0.265348541,1.268067611295912,-6.388704087978425e-06,0.7432566063242012
