Country Name,PPP_for_ER,RER,Forex rate,PPP,con_RER,Final_diff,diff_in_ave_RER
Australia,1.540115,109.0240074,0.965801031,1.588074861,1.5337643380589816,-0.0063506619410182985,1.1938645706792572
Brazil,1.605704,92.01086851,1.953068611,0.82213119,1.6056786213130771,-2.5378686922872262e-05,1.1523082844676997
Bulgaria,0.692817,100.0184043,1.52205,0.455202302,0.6928406637590999,2.366375909990115e-05,1.1085626622215978
Cameroon,242.193954,96.45239735,510.5563385,0.474372669,242.19397296911245,1.8969112460354154e-05,0.9637999293386222
Canada,1.244607,101.0742358,0.999364744,1.245398147,1.2446070003547294,3.547293569994281e-10,1.1266980336767138
Chile,347.228507,102.9021444,486.4713034,0.713769768,347.22850936647563,2.3664756554353517e-06,1.064547281456812
China,3.560968,108.6714286,6.312332827,0.564131604,3.560986442677364,1.844267736395011e-05,1.092623100349253
Czechia,13.297699,98.42840924,19.5775,0.679233763,13.297698995132501,-4.8674984043373115e-09,1.1134516800358738
Denmark,7.564136,96.67298314,5.792475537,1.305855493,7.564135998059574,-1.940426486157776e-09,0.9808934629796707
Georgia,0.743101,110.3259788,1.651258333,0.450009618,0.7430821316526468,-1.886834735320697e-05,1.148706861227273
"Hong Kong SAR, China",5.454228,104.3680029,7.756416667,0.703190646,5.454239646712897,1.1646712897217526e-05,0.8947034563438266
Hungary,125.623608,97.0314772,225.1041667,0.558068781,125.6236079082898,-9.171020565190702e-08,1.042298598233357
Iceland,136.96767,99.82583794,125.082787,1.095016135,136.96766997576825,-2.4231752604464418e-08,0.813212193301414
Israel,3.955358,95.98578146,3.855921825,1.025787912,3.955357997701979,-2.2980208846945516e-09,0.9770035622668592
Japan,104.273972,99.88898655,79.79045542,1.306847686,104.27397203051316,3.051316355140443e-08,1.0396073188439048
Mexico,7.858708,96.62342327,13.16945833,0.596735487,7.858683130078757,-2.4869921243286797e-05,0.9120042438484567
Morocco,3.749629,95.3831203,8.628444583,0.434568261,3.7496481575691805,1.9157569180361378e-05,0.9222523834121157
New Zealand,1.495622,107.7026294,1.234283655,1.211732809,1.4956220003759368,3.7593683721581783e-10,1.0998503456997684
North Macedonia,19.003542,100.0228788,47.89025,0.396814672,19.003553845747998,1.1845747998506795e-05,0.9826138701544614
Norway,9.037085,99.59844347,5.8175,1.553431027,9.0370849995725,-4.274998133269037e-10,1.0307494875912382
Poland,1.796168,95.67863992,3.256541667,0.551563949,1.796190981933563,2.2981933563093193e-05,0.9845340184912926
Romania,1.563593,96.5894105,3.4682,0.450837769,1.5635955504458,2.5504457998870578e-06,1.0085604871679494
Russian Federation,19.56826,105.547694,30.83983135,0.634513194,19.568279892309832,1.9892309833124955e-05,1.2271284433427194
Saudi Arabia,1.650197,99.28269633,3.75,0.440052446,1.6501966725,-3.275000000080297e-07,0.9341612193396303
Singapore,0.845872,110.0362551,1.249676204,0.676859987,0.8458558191936494,-1.6180806350574173e-05,1.1039870826201803
South Africa,5.107817,92.42130185,8.209968627,0.622153339,5.107859394373296,4.239437329633944e-05,1.0153955716585388
Sweden,8.654768,105.1221277,6.775015833,1.277453546,8.654768000071995,7.199396634405275e-11,1.0045820399680843
Switzerland,1.354072,105.3401773,0.937684481,1.444059306,1.3540720008798302,8.798302086887588e-10,1.0667580609573897
United Kingdom,0.701634,103.3987568,0.633046989,1.108344266,0.7016340003667151,3.6671510272867636e-10,0.8912328001489471
United States,1.0,97.37073114,1.0,1.0,1.0,0.0,0.8995886222144666
Zambia,2.651491,99.71280577,5.1475,0.515122764,2.65159442769,0.00010342769000004637,1.1378548014216232
