Country Name,PPP_for_ER,RER,Forex rate,PPP,con_RER,Final_diff,diff_in_ave_RER
Australia,1.47988,86.02580988,1.438506544,1.058420112,1.522544257413213,0.042664257413213,0.9420234041013759
Brazil,2.279669,70.02253227,3.944471097,0.57793613,2.2796523606970345,-1.6639302965693048e-05,0.8769349245449031
Bulgaria,0.685703,102.3619308,1.747041667,0.392503566,0.6857200842480845,1.7084248084553444e-05,1.134537341521964
Cameroon,230.273904,96.57505748,585.9110132,0.39301857,230.27390855511513,4.555115140192356e-06,0.9650256098595291
Canada,1.234717,81.71632434,1.326793363,0.930604595,1.234720000223303,3.000223302906946e-06,0.9109108886595865
Chile,401.613482,92.53092463,702.8974226,0.571369116,401.6138789896404,0.00039698964042145235,0.9572545338088373
China,4.20834,121.1795155,6.90838501,0.609162744,4.208330769300067,-9.230699932416542e-06,1.2183840741781724
Colombia,1330.757328,73.64354761,3280.831631,0.405615876,1330.7573960165737,6.801657377764059e-05,
Costa Rica,329.111783,106.7521819,587.2945957,0.56040661,329.12377344755754,0.011990447557536754,
Czechia,12.274474,99.57624504,22.93225,0.53525197,12.2745319890325,5.7989032500316284e-05,1.1264363427951694
Denmark,6.634081,95.55011246,6.669446615,0.994702017,6.634112000214323,3.100021432267397e-05,0.969500243550531
Georgia,0.84749,92.5593512,2.818145,0.300613786,0.84717323794697,-0.00031676205302999527,0.9637218989638805
"Hong Kong SAR, China",6.101326,127.2642571,7.835916667,0.778637595,6.101339308213296,1.3308213295815108e-05,1.0909835153739382
Hungary,140.828438,89.08170502,290.66,0.484514894,140.82909909004002,0.0006610900400119135,0.956903253973994
Iceland,140.697258,130.6143713,122.6067736,1.147554208,140.69791897398332,0.0006609739833152162,1.0640251216864292
Israel,3.87061,109.1455396,3.564527347,1.08586823,3.8706070010734854,-2.9989265146745936e-06,1.1109518448748228
Japan,104.225919,76.62146828,109.0096659,0.956246496,104.24011104700568,0.014192047005678887,0.797447666210746
"Korea, Rep.",856.426215,147.6229196,1165.3575,0.734904338,856.426282070835,6.707083502988098e-05,1.3112564249479495
Mexico,9.663256,83.53914362,19.26363333,0.501631678,9.663248711704627,-7.288295373442111e-06,0.7885050118335114
Morocco,3.955536,100.204127,9.6170761,0.40850104,3.928585588609144,-0.026950411390855855,0.9688663430470761
New Zealand,1.416711,101.6842834,1.517875,0.933354196,1.4167150002535,4.000253500002771e-06,1.0383914939937686
North Macedonia,18.523246,98.29080447,54.9472,0.337110246,18.5232641090112,1.8109011200806435e-05,0.9655981605366685
Norway,9.619909,83.61457726,8.8,1.093176591,9.6199540008,4.500080000013895e-05,0.8653316222945086
Poland,1.723415,92.36931326,3.839375,0.44887821,1.72341177751875,-3.2224812498427013e-06,0.950481019015188
Romania,1.660742,97.26201897,4.237925,0.391878991,1.660753772933675,1.177293367504717e-05,1.0155836828025941
Russian Federation,24.838261,87.22876712,64.73765833,0.38367537,24.838245012696333,-1.5987303665809804e-05,1.0141472272304706
Saudi Arabia,1.795289,112.9366434,3.75,0.478743607,1.79528852625,-4.737499998963557e-07,1.062632627905272
Singapore,0.876752,106.5330126,1.364158333,0.642686165,0.8767256874885629,-2.631251143703217e-05,1.0688392628059633
South Africa,6.694147,78.27464908,14.44842705,0.463314041,6.694159122629209,1.2122629208910496e-05,0.8599720027527193
Sweden,8.709642,85.70396264,9.458349167,0.920846,8.709682997035282,4.099703528126497e-05,0.8190155917310232
Switzerland,1.150402,104.1852653,0.993709167,1.157614148,1.1503317907164947,-7.020928350520705e-05,1.0550625073967785
United Kingdom,0.679466,98.59785696,0.78344511,0.867283478,0.6794689998228925,2.9998228925354198e-06,0.8498520375551184
United States,1.0,116.4489993,1.0,1.0,1.0,0.0,1.0758489087231102
Zambia,4.650791,79.79505255,12.89,0.360806119,4.65079087391,-1.2608999977459234e-07,0.9105669324273015
