Country Name,PPP_for_ER,RER,Forex rate,PPP,con_RER,Final_diff,diff_in_ave_RER
Brazil,0.970414,57.59516329,3.077475118,0.315325473,0.9704062972290809,-7.702770919104651e-06,0.7212993951592137
Bulgaria,0.559801,78.90516163,1.732701667,0.323081023,0.5598030271281653,2.027128165327241e-06,0.874552205184284
Cameroon,242.016921,103.5619686,579.8974262,0.417344381,242.0169323809322,1.1380932193105764e-05,1.034842272055238
Canada,1.225714,80.95086896,1.401014548,0.874822639,1.2256392441587523,-7.475584124772006e-05,0.9023781793624337
Chile,308.248357,86.22275971,691.3975,0.445832162,308.247242226395,-0.0011147736050247659,0.8919950598131989
China,2.708005,88.3776094,8.277036667,0.327172251,2.708016717951928,1.1717951927892045e-05,0.8885814682672101
Czechia,14.1753,78.02455222,28.209,0.502513489,14.175403011201,0.00010301120100031369,0.8826371311312454
Denmark,8.64742,100.4966365,6.587673333,1.312671038,8.64744799203403,2.799203402936712e-05,1.019690202913647
Georgia,0.521033,77.98621062,2.14565,0.242826792,0.5210213062548,-1.16937451999366e-05,0.8119873142726128
"Hong Kong SAR, China",5.988644,129.1495487,7.78675,0.769076344,5.988605221642,-3.877835800025764e-05,1.107145335700731
Hungary,122.00604,89.12544517,224.3066667,0.543929031,122.00690786497097,0.0008678649709707997,0.9573731045662668
Iceland,92.603529,135.9462186,76.7089825,1.207214303,92.6041808425767,0.0006518425767012559,1.1074600011390547
Israel,3.626385,95.73083369,4.554133333,0.796290156,3.62641154217937,2.654217936992609e-05,0.9744085437579377
Japan,139.579081,105.0353693,115.9334642,1.20395814,139.57903792198857,-4.307801142999779e-05,1.0931689511845626
"Korea, Rep.",791.293714,103.1074379,1191.645833,0.664054274,791.3175084979404,0.023794497940343717,0.915848912707026
Mexico,6.64469,110.1912098,10.78901917,0.615876356,6.644701811233745,1.1811233744829508e-05,1.0400671759639224
Morocco,3.857213,108.8847277,9.574383333,0.402867376,3.8572066901838444,-6.309816155347647e-06,1.0527984335453136
New Zealand,1.495681,93.79841066,1.722099146,0.913551973,1.5732270725299151,0.07754607252991508,0.9578616136412527
North Macedonia,20.099522,104.4877238,54.32225833,0.37000599,20.099560972427398,3.8972427397254705e-05,1.0264760212715296
Norway,9.197021,99.95315307,7.080216667,1.298987034,9.197109648343696,8.864834369681773e-05,1.0344203957470852
Poland,1.804374,88.42327086,3.889075,0.463960042,1.80437540034115,1.4003411501484209e-06,0.9098762091594312
Romania,1.176624,81.08015084,3.320007083,0.354405736,1.1766295537758282,5.553775828337493e-06,0.8466169946325662
Russian Federation,9.866787,68.80554913,30.692025,0.321477486,9.86679503724915,8.037249148884484e-06,0.7999534920889687
Saudi Arabia,0.869276,112.7966463,3.75,0.231806965,0.86927611875,1.1874999994443414e-07,1.0613153806257933
Singapore,0.847625,93.06966735,1.742183333,0.486525605,0.8476168001087415,-8.199891258442449e-06,0.9337623353755624
South Africa,3.362784,98.67587033,7.564749167,0.444536367,3.3628061119644563,2.211196445633945e-05,1.0841119931988297
Sweden,9.485504,111.6020995,8.086304167,1.17304243,9.485577889776806,7.388977680555797e-05,1.0665068072098307
Switzerland,1.715162,98.3653302,1.346650833,1.273612534,1.7151113798303408,-5.062016965928784e-05,0.996125235395682
United Kingdom,0.695843,122.9323294,0.6124725,1.136078367,0.6958167576324076,-2.624236759241061e-05,1.0596000140689772
United States,1.0,117.9912796,1.0,1.0,1.0,0.0,1.0900977265547303
Zambia,1.087662,61.94191021,4.733271046,0.229789371,1.087655376432852,-6.623567147867604e-06,0.706839000240837
