Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cayman Islands,CYM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15834588,1.162522612,1.175409566,1.175052427,1.158701868,1.129890696,1.158947406,1.177364833,1.189051864,1.18760699,1.177553382,1.168595733,1.171720563,1.191010043,1.177505074,1.167398628
Cyprus,CYP,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722267854,0.715724068,0.766239837,0.708683828,0.738266577,0.892627757,0.874090909,0.80053389,0.804540307,0.777510968,0.675781733,0.648201077,0.683177766,0.834082906,0.917039402,0.89900663,0.890647315,0.950118607,1.016281554,0.947545954,0.928206355,0.972467788,0.908200931,0.912892304,0.903027273,0.73575803,0.688874631,0.694965408,0.723239523,0.667981262,0.676847821,0.710726335
Czechia,CZE,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309733025,0.248513587,0.284657517,0.326293212,0.363488518,0.420200565,0.444711146,0.407049365,0.433270665,0.411619303,0.371298675,0.376594778,0.441629178,0.502513489,0.561329388,0.607849474,0.638029085,0.702543055,0.815191984,0.715401616,0.715887634,0.754146013,0.679233763,0.653290236,0.611981693,0.525960872,0.514582074,0.531519885,0.56933159,0.53525197,0.536929115,0.587974583
Germany,DEU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.145904854,1.112451385,1.217099562,1.166710044,1.187671448,1.343382012,1.266073564,1.097296413,1.076652217,1.016877559,0.87104237,0.832775143,0.863551824,1.013404333,1.088486673,1.085743707,1.064368612,1.147377919,1.206609257,1.131256415,1.067270854,1.097889394,1.011444743,1.029004607,1.021533408,0.863336389,0.833064138,0.841367336,0.868530632,0.81526067,0.828174417,0.871044477
Djibouti,DJI,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526509659,0.552943053,0.56353657,0.574557059,0.581260989,0.597152037,0.596568245,0.586470974,0.578756596,0.581942186,0.583665075
Dominica,DMA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.650332322,0.677186643,0.691143446,0.693232133,0.730590585,0.721195185,0.731351031,0.729341103,0.739543385,0.747763363,0.73557904,0.734366129,0.728813162,0.692414012,0.699882689,0.66877518,0.664113844,0.656499821,0.653861691,0.701698647,0.695424921,0.692751673,0.688606898,0.691546996,0.670751996,0.681909323,0.676258052,0.643532364,0.645643584,0.662735188,0.647424928,0.640402934
Denmark,DNK,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47393013,1.416060815,1.491469658,1.364180046,1.382864824,1.557489469,1.50159484,1.317183738,1.292575663,1.254634041,1.072622014,1.044484548,1.084475154,1.312671038,1.41205822,1.428977972,1.393743694,1.499263369,1.558252682,1.442055998,1.349723466,1.390741885,1.305855493,1.309550896,1.30578486,1.085829097,1.05171603,1.040707235,1.071481467,0.994702017,1.001465389,1.0484106
Dominican Republic,DOM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353429538,0.366748813,0.380842295,0.390564859,0.417259635,0.439321617,0.446342372,0.442199256,0.443637319,0.421791773,0.432690962,0.435021912,0.434509066,0.340645914,0.337318759,0.479039797,0.450661714,0.465609606,0.48449468,0.478269286,0.486819546,0.498219338,0.513455256,0.499763768,0.490450466,0.469547649,0.451951907,0.454687038,0.443930198,0.431584851,0.405270357,0.414257547
Algeria,DZA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348655994,0.251494852,0.253629489,0.263312245,0.221591802,0.205267048,0.217641145,0.217196149,0.204399543,0.197144876,0.209201024,0.198467086,0.191871774,0.209856199,0.246382307,0.272810671,0.295092017,0.320500431,0.389059393,0.305308295,0.342126117,0.404123059,0.420362508,0.421204755,0.422436666,0.347704272,0.339499033,0.35013698,0.34747555,0.331915224,0.291751256,0.304299489
East Asia & Pacific (excluding high income),EAP,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308735368,0.319216801,0.325534786,0.32639793,0.367537594,0.378789599,0.377521847,0.397123557,0.377848833,0.274604797,0.247807404,0.311053102,0.343294372,0.372311899,0.378031354,0.394880663,0.413709367,0.42961272,0.479898433,0.47996797,0.509672758,0.527572334,0.551044822,0.542989254,0.544437647,0.553737104,0.549206555,0.534820974,0.531842906,0.525085634,0.516761828,0.508942388
"Egypt, Arab Rep.",EGY,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206405858,0.171748405,0.179941107,0.19009324,0.199449404,0.216403431,0.227549968,0.245930046,0.249122156,0.247699586,0.250620421,0.229251181,0.194152903,0.173977277,0.159715409,0.168585448,0.183514841,0.202602015,0.231566031,0.255363906,0.277834202,0.28823017,0.291153014,0.290753675,0.310166631,0.309486466,0.314488557,0.221915964,0.218005815,0.246261181,0.283136103,0.291100051
Euro area,EMU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23183928,0.195752332,0.198736923,0.208526812,0.224882083,0.202786238,0.213981126,0.194960296,0.201810792,0.193292682,0.179113046,0.215303987,0.263389159,0.246585326,0.266336393,0.278228349,0.316879415,0.407759571,0.337531113,0.395266211,0.415647171,0.396110735,0.394912968,0.378969041,0.378461535,0.36284606,,,,
Spain,ESP,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008659811,1.023447558,1.083760767,0.890251013,0.86024469,0.949857219,0.948699593,0.822346591,0.806093106,0.787832608,0.683259932,0.669592339,0.701910723,0.858812036,0.952693589,0.957337417,0.924251316,1.003640812,1.067565506,1.002349229,0.963709845,0.994035613,0.892897292,0.896214053,0.879944451,0.737537599,0.711344644,0.712646944,0.746124697,0.686209888,0.709757236,0.74052317
Estonia,EST,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461960836,0.472452009,0.483690008,0.490568344,0.461548693,0.484369785,0.492261499,0.432005897,0.436788112,0.45798719,0.548500452,0.613226087,0.625951996,0.653452515,0.754340268,0.798381427,0.718382884,0.678243062,0.712124307,0.66945584,0.693840739,0.699973778,0.59645194,0.584277701,0.604275499,0.636247509,0.600519711,0.598286891,0.64288914
Ethiopia,ETH,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628576258,0.724049932,0.604102024,0.438940308,0.32673874,0.333587625,0.324989597,0.31126806,0.290210377,0.268043681,0.258037668,0.232696627,0.215272853,0.237011748,0.238758548,0.253417114,0.273305525,0.307928183,0.374549031,0.409922741,0.332110079,0.312376111,0.384870981,0.389173442,0.374529425,0.386486843,0.381690456,0.3801628,0.358220792,0.36963388,0.386534896,0.36310057
European Union,EUU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.563038408,1.451268931,1.292252456,1.007426876,1.098561184,1.341199619,1.283505048,1.132918337,1.103115265,1.05728967,0.908823665,0.898120273,0.943808339,1.133375204,1.210571954,1.218491871,1.196589446,1.281002269,1.341512832,1.250358281,1.193793275,1.25007047,1.167224084,1.202420964,1.205229197,1.007158107,0.975065418,0.975657056,1.008235189,0.938595416,0.940142759,0.97800678
Fiji,FJI,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437325707,0.449982775,0.459176851,0.468902809,0.487466816,0.502697875,0.508905088,0.502277361,0.387796364,0.411714602,0.354938593,0.335085309,0.354695779,0.432147085,0.470485751,0.498578037,0.490124163,0.528573965,0.535338242,0.439497043,0.461423841,0.529715288,0.519437612,0.507581664,0.494045382,0.434302441,0.447380621,0.454306897,0.445613008,0.432479284,0.42049727,0.408293515
France,FRA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23460306,1.181920707,1.255848823,1.165249016,1.174566399,1.294106979,1.258089499,1.089225669,1.069080498,1.015387603,0.859183185,0.816639481,0.851657452,1.051812884,1.163200422,1.140156483,1.123532428,1.217906831,1.297021008,1.203585647,1.133015795,1.171136864,1.08474836,1.07795771,1.072850736,0.897256418,0.863433132,0.869977641,0.892997648,0.801867277,0.811449239,0.850211689
Faroe Islands,FRO,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86413676,0.878510455,0.884966701,0.890515613,0.894697297,0.896019375,0.896359341,0.886902439,0.903265329,0.883724595,0.873470269,0.863697034,0.85124359,0.831728999,0.818031315,0.809791744,0.79643048,0.800090196,0.824324544,0.862990314,0.883466297,0.87929396,0.924625675,0.914502548,0.924862219,0.867622708,0.893784839,0.942669845,1.007092492,1.002401438,0.998475097,0.980572001
Gabon,GAB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.539153801,0.44611452,0.465866314,0.342783013,0.309720477,0.341946309,0.372094479,0.323625386,0.260300984,0.293150751,0.318315379,0.282995556,0.29670928,0.347318735,0.400834096,0.466813809,0.502130477,0.556230811,0.705641405,0.544746185,0.596370054,0.691211696,0.63905674,0.640686764,0.628680257,0.502376448,0.48889311,0.481809159,0.527228833,0.49863095,0.455520924,0.569023696
United Kingdom,GBR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115555753,1.140634921,1.146593542,0.983269346,0.996146312,1.124915575,1.112081123,1.160212836,1.193574031,1.174274389,1.065993342,0.999817187,1.033988309,1.136078367,1.259311607,1.28658,1.281672493,1.418887555,1.289873162,1.106145817,1.085097979,1.131238271,1.108344266,1.086901435,1.14926765,1.058063988,0.929747445,0.881079422,0.917463776,0.867283478,0.879017144,0.93160316
Georgia,GEO,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282052886,0.283534565,0.292037829,0.295348128,0.300381754,0.30725319,0.311758864,0.314528916,0.310514586,0.230648986,0.241828874,0.237614181,0.233968395,0.242826792,0.287039133,0.317651816,0.340241522,0.386499974,0.465713696,0.404147672,0.427408063,0.481052672,0.450009618,0.435718446,0.409413763,0.332048118,0.315913608,0.320610357,0.323562208,0.300613786,0.288893153,0.295251112
Ghana,GHA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516871898,0.531921744,0.486785713,0.421866284,0.364887576,0.407623217,0.410492165,0.384842701,0.394575646,0.384570044,0.234088111,0.234786465,0.256667699,0.296143668,0.317798927,0.352014301,0.38098143,0.431799987,0.448362769,0.385945421,0.436878132,0.458490836,0.419782491,0.445924566,0.361382718,0.340773133,0.39496564,0.405459058,0.415428623,0.389102818,0.39205026,0.395787945
Gibraltar,GIB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694072714,0.73972474,0.762948817,0.708301919,0.68816609,0.703503254,0.692726789,0.633167335,0.572920201,0.52493827,0.43336536,0.386211088,0.377042324,0.426611933,0.428223796,0.325679888,0.307664478,0.417476223,0.436084237,0.422666695,0.406569116,0.373368758,0.399371417,0.424551075,0.436253634,0.422815982,0.352293403,0.35386464,0.373174083,0.39354478,0.39088591,0.40996612
"Gambia, The",GMB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299840731,0.283271389,0.291256408,0.291965109,0.282187852,0.288475294,0.284011329,0.278476403,0.270561754,0.260011688,0.2315878,0.212547873,0.191377617,0.16690702,0.2998816,0.318136176,0.318313272,0.365154375,0.411508012,0.355937263,0.353421755,0.344244916,0.337660306,0.330200078,0.29966404,0.319675148,0.333912376,0.327964736,0.331602717,0.332932657,0.326774015,0.338469524
Guinea-Bissau,GNB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433226903,0.420275194,0.357700628,0.358211368,0.338038062,0.341835741,0.3202836,0.293594652,0.310429003,0.329409424,0.288353251,0.291966817,0.308971402,0.344293538,0.363598119,0.373048722,0.356929599,0.395953506,0.468941642,0.43102353,0.416819556,0.488896454,0.454784546,0.465163928,0.452253747,0.377784732,0.378678574,0.383614933,0.412231758,0.370808094,0.373347002,0.395198275
Equatorial Guinea,GNQ,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514312695,0.497187347,0.438183355,0.389340781,0.242101514,0.284018617,0.27438372,0.205324241,0.137468205,0.180750617,0.224013423,0.18730963,0.190904277,0.225932777,0.283029382,0.39187256,0.433231797,0.474207296,0.596770961,0.44521333,0.524389287,0.63132175,0.577875594,0.586513045,0.575556661,0.469313381,0.452144134,0.428711583,0.479355965,0.432321981,0.396438436,0.466828398
Greece,GRC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.721147893,0.726707796,0.779941008,0.724867717,0.745629213,0.839682306,0.851325028,0.782678148,0.747014874,0.717565967,0.618525775,0.598768643,0.626884176,0.774903689,0.863902598,0.882030145,0.869572499,0.984328035,1.041222805,0.982476369,0.957150199,0.992690984,0.879647266,0.838422325,0.811893327,0.675771016,0.651501034,0.649612993,0.667070422,0.614470603,0.621492889,0.645401281
Grenada,GRD,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612143771,0.631613544,0.642313482,0.639258379,0.645863672,0.651912896,0.657304053,0.657693533,0.661676029,0.659798557,0.662552563,0.661847748,0.654116186,0.640962023,0.636884336,0.63289465,0.642392497,0.639996358,0.677232669,0.672852942,0.668052072,0.655923993,0.666805108,0.655287107,0.6417731,0.642778564,0.640786754,0.626041801,0.607132323,0.616320204,0.607150983,0.599192871
Greenland,GRL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223369681,0.256281567,0.265299964,0.272270904,0.291830648,0.307437457,0.313633847,0.335289658,0.344287311,0.308770878,0.306851355,0.318954925,0.335954776,0.339016804,0.349795459,0.373060548,0.381485294,0.394210647,0.429521776,0.40955989,0.430968955,0.46709643,0.46567124,0.473072191,0.487161908,0.487481339,0.507593089,0.535199725,0.517299262,0.514256871,0.520307745,0.512453382
Guam,GUM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437363662,0.350563439,0.340928327,0.374230169,0.402111906,0.430970845,0.444869474,0.437405838,0.421363167,0.390751897,0.397366228,0.379683225,0.37691789,0.380648801,0.386972919,0.400677388,0.409914094,0.444989422,0.475310725,0.476987735,0.490801682,0.49147485,0.513256181,0.497961204,0.493722557,0.498006419,0.514430048,0.510183006,0.481056462,0.484770515,0.353040057,0.415102978
High income,HIC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738932256,0.781959369,0.843541964,0.895560328,0.933131587,0.950890015,0.988925044,1.027123783,1.027657968,0.970343583,0.912675878,0.875878606,0.83308767,0.769076344,0.72196521,0.69992493,0.676169398,0.676108198,0.673145582,0.669355511,0.661711602,0.672230128,0.703190646,0.715262869,0.73592686,0.75221926,0.764243732,0.77136903,0.776427687,0.778637595,0.782157472,0.755793923
Honduras,HND,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479107941,0.452634435,0.443687711,0.405581028,0.373383096,0.396712832,0.372955624,0.384152416,0.406931574,0.407309881,0.422312366,0.428046592,0.417220158,0.409884086,0.404920323,0.407262891,0.414818206,0.430665507,0.455271124,0.48721917,0.503945376,0.531612217,0.531754338,0.507598119,0.495454419,0.477299542,0.455114307,0.441159569,0.431618615,0.430618669,0.44387917,0.452779163
Heavily indebted poor countries (HIPC),HPC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608508046,0.598291365,0.555764767,0.574231355,0.526784947,0.457434936,0.464330746,0.49282193,0.594161789,0.66420493,0.688072383,0.670568615,0.720491537,0.7846741,0.727176255,0.704537322,0.70223014,0.626318563,0.626677172,0.616452825,0.512134168,0.496917957,0.501923523,0.527317251,0.485371983,0.478279989,0.512098315
Haiti,HTI,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353510566,0.376528618,0.252632991,0.217141912,0.278650527,0.322333026,0.314128927,0.345285908,0.37267901,0.399101627,0.368275564,0.335854526,0.313105929,0.236410481,0.291796553,0.32664884,0.325841999,0.383801442,0.403903713,0.419193981,0.448957557,0.459044845,0.484113976,0.485328637,0.483947603,0.478452491,0.418406729,0.434168649,0.45645799,0.409851754,0.411112114,0.580247174
Hungary,HUN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402397137,0.452313051,0.460398938,0.471061979,0.488938112,0.483832438,0.467803106,0.456236718,0.440850662,0.390076661,0.399396881,0.458154697,0.543929031,0.633213255,0.656019165,0.625075693,0.73002791,0.76115765,0.63102871,0.607915312,0.618098709,0.558068781,0.558704629,0.556380252,0.474536654,0.468997704,0.495699704,0.514753684,0.484514894,0.471969569,0.510611877
IBRD only,IBD,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189798758,0.188918698,0.190401514,0.215543704,0.219695961,0.227210577,0.232784501,0.207395272,0.104438042,0.149877169,0.16464729,0.151052882,0.173568312,0.194915564,0.197713013,0.201878632,0.236728804,0.256964334,0.280752403,0.281960504,0.367048304,0.400522276,0.380316778,0.359964199,0.339713685,0.325132041,0.339494519,0.350924219,0.334426411,0.335907604,0.320611047,0.332586881
IDA only,IDX,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306209002,0.24664077,0.243933977,0.220444351,0.237123302,0.237673781,0.236662355,0.236667732,0.223309252,0.22030073,0.21178111,0.204774111,0.206045476,0.221078857,0.232797024,0.24195291,0.248941334,0.291344263,0.273236325,0.281728072,0.320391039,0.324479599,0.297024492,0.286641002,0.300710933,0.293805456,0.296677114,0.320344812,0.299606011,0.297237213,0.296241266,0.31159836
Not classified,INX,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02091442,0.978292559,1.03952834,0.926921735,0.93476914,1.011242424,1.017299647,0.996218959,0.968166424,0.973993912,0.871723072,0.868293123,0.928550562,1.135562868,1.232890049,1.258654837,1.228445243,1.312487631,1.38905059,1.257028131,1.126216194,1.157428888,1.057473582,1.077406541,1.088096611,0.898357054,0.879200967,0.897424375,0.935568696,0.902038976,0.90936857,0.940199303
"Iran, Islamic Rep.",IRN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317672876,,,0.130650168,0.146659736,0.18827057,0.217090067,0.199225688,0.186823548,0.186459703,0.165818774,0.183359021,0.169351173,0.182480567,0.210810897,0.236031671,0.256434742,0.303317692,0.349856038,0.347550309,0.379491469,0.432089036,0.497040435,0.394028089,0.366607703,0.360918318,0.37493544,0.379771794,0.258638218,0.223307119,0.180415411,0.248191609
Iraq,IRQ,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008520383,0.008530298,0.0119202,0.043465524,0.13467606,0.096395298,0.155554544,0.113253892,0.169906338,0.186337358,0.133949749,0.130773941,0.134785456,0.142989818,0.185977602,0.222678945,0.290222285,0.389806838,0.317852638,0.366184124,0.447299325,0.450828737,0.455513014,0.477941235,0.480168381,0.482643812,0.473615543,0.547347941,0.523680312,0.460477045,0.485004807
