Country Name,PPP_for_ER,RER,Forex rate,PPP,con_RER,Final_diff,diff_in_ave_RER
Australia,1.42652,92.33519597,1.1950725,1.119981157,1.3384586812488826,-0.08806131875111745,1.0111141731459519
Brazil,1.138643,87.43495293,1.947058333,0.584789324,1.138618926343637,-2.4073656363032825e-05,1.095001299790278
Bulgaria,0.656358,91.65334937,1.42905,0.459313948,0.6563825973894,2.4597389399971803e-05,1.015847850105457
Cameroon,225.22288,102.1170063,478.6337185,0.470553746,225.2228892020845,9.202084498838303e-06,1.0204034960278947
Canada,1.212099,98.59498542,1.074045622,1.128478726,1.2120376351804376,-6.136481956242612e-05,1.099061252591714
Chile,323.878962,97.51491516,522.4641667,0.619906516,323.8789413138402,-2.068615981443145e-05,1.008815107210435
China,3.005515,89.32925507,7.6075325,0.395072639,3.005527941053267,1.294105326721251e-05,0.8981496689965539
Czechia,14.256975,90.02408035,20.29366667,0.702543055,14.257174579493478,0.00019957949347748638,1.0183793915126775
Denmark,8.161412,100.4032172,5.443700833,1.499263369,8.161541250711686,0.00012925071168545799,1.018742322981635
Georgia,0.645648,97.21018088,1.670491667,0.386499974,0.6456449858627167,-3.0141372833192293e-06,1.0121460328072818
"Hong Kong SAR, China",5.27459,106.1257471,7.801416667,0.676108198,5.274601764572536,1.1764572535710727e-05,0.9097718658889931
Hungary,134.049856,101.9994785,183.6258333,0.73002791,134.0519833060074,0.002127306007395191,1.0956641754711267
Iceland,107.347266,153.633916,64.055,1.675887128,107.34894998404002,0.0016839840400137973,1.2515494622838845
Israel,3.737526,88.18994741,4.108082949,0.909794309,3.737510487900137,-1.5512099862835527e-05,0.897652667563092
Japan,120.319482,82.47692844,117.7535292,1.021791131,120.31951178050954,2.978050954993705e-05,0.8583891117873094
"Korea, Rep.",770.085526,137.1450836,929.3758333,0.828710763,770.1837559278038,0.09822992780379991,1.2181873418287525
Mexico,7.370463,108.373041,10.92819167,0.674444373,7.370457378896973,-5.621103026598462e-06,1.0229059369442768
Morocco,3.706756,103.6056888,8.192333333,0.452468293,3.706771078869511,1.5078869511242488e-05,1.0017557942152364
New Zealand,1.506708,104.9146552,1.360675229,1.106511354,1.50560258999505,-0.0011054100049499027,1.071379783701845
North Macedonia,19.51138,99.62679125,44.72981667,0.436206355,19.511430289438938,5.0289438938477815e-05,0.9787227491919892
Norway,8.921812,98.91100159,5.861666667,1.522075848,8.921901262867358,8.92628673589968e-05,1.0236351157107961
Poland,1.853701,102.5180939,2.76795,0.669724701,1.85376448613295,6.348613295004135e-05,1.054912058112737
Romania,1.487745,112.6555203,2.43825,0.610157929,1.48771757038425,-2.742961575008529e-05,1.1763184581805355
Russian Federation,13.984503,93.49689341,25.58084537,0.546679658,13.984527798222482,2.4798222481692278e-05,1.087022301667656
Saudi Arabia,1.25158,96.65449524,3.75,0.333977342,1.2524150325,0.0008350325000001657,0.9094322018405128
Singapore,0.863878,92.24978037,1.507101667,0.57320558,0.8638790851517018,1.085151701718523e-06,0.9255364589650477
South Africa,3.855828,92.01466105,7.045365,0.547283054,3.85580887374471,-1.9126255289769745e-05,1.0109279731795016
Sweden,8.871785,107.7709057,6.75877,1.312647807,8.87188461851739,9.961851739070937e-05,1.0298946441255683
Switzerland,1.531938,89.0422299,1.200365833,1.276209597,1.5319183959854994,-1.960401450062932e-05,0.9017121381990127
United Kingdom,0.709149,128.2694921,0.499771667,1.418887555,0.7091197986479041,-2.9201352095942212e-05,1.1056030280817288
United States,1.0,104.8922267,1.0,1.0,1.0,0.0,0.9690782085469762
Zambia,1.752957,97.62021387,4.001666667,0.437965446,1.7525917265559885,-0.00036527344401160455,1.1139755642219076
