Country Name,PPP_for_ER,RER,Forex rate,PPP,con_RER,Final_diff,diff_in_ave_RER
Australia,1.327544,67.56690417,1.9334425,0.712431577,1.3774454893138226,0.049901489313822545,0.7398896349781724
Brazil,0.80226,63.93932594,2.349631709,0.341445193,0.8022704523584249,1.0452358424895003e-05,0.8007512175144286
Bulgaria,0.555871,72.50136521,2.184708333,0.254438554,0.5558740291602705,3.0291602705068144e-06,0.8035751719336113
Cameroon,239.202055,96.84794233,732.3976933,0.326601318,239.20205193193976,-3.068060237865211e-06,0.9677524098808205
Canada,1.220464,73.40383431,1.548839955,0.788006198,1.2204954842500413,3.148425004129152e-05,0.8182496273833643
Chile,296.17501,95.93930244,634.9383333,0.466461414,296.1742327539213,-0.0007772460787123237,0.9925150169889452
China,2.716976,96.76100302,8.277068333,0.328252107,2.716965120090228,-1.0879909771777108e-05,0.9728712364844705
Czechia,14.323551,71.2155734,38.03532833,0.376594778,14.323906028593461,0.0003550285934608155,0.8056119209810779
Denmark,8.692735,93.71465424,8.3228175,1.044484548,8.69305427457399,0.0003192745739895031,0.9508767469841428
Georgia,0.492574,85.13142844,2.073016667,0.237614181,0.49257815752855477,4.157528554760148e-06,0.8863828539639169
"Hong Kong SAR, China",6.830802,151.8981175,7.79875,0.875878606,6.8307582785425005,-4.3721457499756866e-05,1.3021593492556014
Hungary,114.418258,78.70313989,286.49,0.399396881,114.42321243769,0.004954437690003033,0.8454181545111096
Iceland,88.304027,120.2233263,97.42460333,0.906414602,88.30708305236982,0.0030560523698142106,0.9793764508661291
Israel,3.41632,111.4459399,4.20565,0.812307107,3.4162793845545503,-4.061544544953222e-05,1.1343667637675374
Japan,149.641888,111.7625062,121.5289475,1.231327594,149.6419465265273,5.8526527311641985e-05,1.16318248318295
Mexico,6.329336,123.017337,9.342341667,0.677492266,6.329364225722047,2.8225722047636737e-05,1.1611297717886762
Morocco,3.905442,110.2066962,11.302975,0.345522579,3.905433072372525,-8.927627475063815e-06,1.065580449861053
New Zealand,1.472445,75.59327365,2.378750833,0.616439394,1.466355721971515,-0.006089278028484912,0.7719522598445464
North Macedonia,20.498408,103.0465203,68.03713333,0.301283025,20.498433341990722,2.5341990721017282e-05,1.0123177950156468
Norway,9.175277,92.56737982,8.991654167,1.020451639,9.17554823203633,0.00027123203633117043,0.9579846430618975
Poland,1.837253,103.1501035,4.0939,0.448793815,1.8373169992285,6.399922849986694e-05,1.061415442271765
Romania,0.813557,82.97503718,2.906079167,0.279948125,0.8135514139032118,-5.586096788134931e-06,0.8664028850350994
Russian Federation,8.322817,63.52496155,29.168525,0.285321118,8.32239616341095,-0.0004208365890505661,0.7385598322996767
Saudi Arabia,0.830399,126.9274503,3.75,0.221439748,0.830399055,5.4999999998806004e-08,1.1942735856589557
Singapore,0.901997,99.03139783,1.7917225,0.503430719,0.9020081464234776,1.114642347754824e-05,0.9935760161846888
South Africa,2.908572,88.65500747,8.609180833,0.337844617,2.908565401208626,-6.59879137376862e-06,0.974016814180947
Sweden,9.402419,101.9095263,10.32913583,0.910315904,9.40277662062524,0.0003576206252393632,0.97388135174356
Switzerland,1.768804,94.68256493,1.687615,1.048154776,1.7688817222992401,7.772229924007945e-05,0.9588306376545177
United Kingdom,0.694549,127.2600881,0.694655,0.999817187,0.694528008035485,-2.0991964514993633e-05,1.0969025951051348
United States,1.0,126.2221594,1.0,1.0,1.0,0.0,1.1661411713579617
Zambia,0.802215,68.35612069,3.610935,0.222164934,0.80222313595329,8.13595328996719e-06,0.7800336128649332
